"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",30,1,"conf_125",1500,1,0.4081123357,1
"2",30,1,"conf_125",3000,1,0.000972138,1
"3",30,1,"conf_125",9000,1,9e-10,1
"4",30,1,"conf_125",15000,1,9e-10,1
"5",30,1,"conf_125",30000,1,9e-10,1
"6",30,1,"conf_125",45000,1,9e-10,1
"7",30,1,"conf_125",1500,2,0.6045646253,1
"8",30,1,"conf_125",3000,2,0.0014935693,1
"9",30,1,"conf_125",9000,2,1e-09,1
"10",30,1,"conf_125",15000,2,1e-09,1
"11",30,1,"conf_125",30000,2,1e-09,1
"12",30,1,"conf_125",45000,2,1e-09,1
"13",30,1,"conf_125",1500,3,0.388616841,1
"14",30,1,"conf_125",3000,3,0.0015142521,1
"15",30,1,"conf_125",9000,3,8e-10,1
"16",30,1,"conf_125",15000,3,8e-10,1
"17",30,1,"conf_125",30000,3,8e-10,1
"18",30,1,"conf_125",45000,3,8e-10,1
"19",30,1,"conf_125",1500,4,0.8208019262,1
"20",30,1,"conf_125",3000,4,0.0028398575,1
"21",30,1,"conf_125",9000,4,1e-09,1
"22",30,1,"conf_125",15000,4,1e-09,1
"23",30,1,"conf_125",30000,4,1e-09,1
"24",30,1,"conf_125",45000,4,1e-09,1
"25",30,1,"conf_125",1500,5,0.5373879757,1
"26",30,1,"conf_125",3000,5,0.0011675713,1
"27",30,1,"conf_125",9000,5,1e-09,1
"28",30,1,"conf_125",15000,5,1e-09,1
"29",30,1,"conf_125",30000,5,1e-09,1
"30",30,1,"conf_125",45000,5,1e-09,1
"31",30,1,"conf_125",1500,6,0.3905417345,1
"32",30,1,"conf_125",3000,6,0.0013527391,1
"33",30,1,"conf_125",9000,6,8e-10,1
"34",30,1,"conf_125",15000,6,8e-10,1
"35",30,1,"conf_125",30000,6,8e-10,1
"36",30,1,"conf_125",45000,6,8e-10,1
"37",30,1,"conf_125",1500,7,0.416331172,1
"38",30,1,"conf_125",3000,7,0.0010484491,1
"39",30,1,"conf_125",9000,7,9e-10,1
"40",30,1,"conf_125",15000,7,9e-10,1
"41",30,1,"conf_125",30000,7,9e-10,1
"42",30,1,"conf_125",45000,7,9e-10,1
"43",30,1,"conf_125",1500,8,0.7177167392,1
"44",30,1,"conf_125",3000,8,0.0012408499,1
"45",30,1,"conf_125",9000,8,9e-10,1
"46",30,1,"conf_125",15000,8,9e-10,1
"47",30,1,"conf_125",30000,8,9e-10,1
"48",30,1,"conf_125",45000,8,9e-10,1
"49",30,1,"conf_125",1500,9,0.4682152264,1
"50",30,1,"conf_125",3000,9,0.0013305236,1
"51",30,1,"conf_125",9000,9,9e-10,1
