"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",30,1,"conf_218",1500,1,0.001352109,1
"2",30,1,"conf_218",3000,1,2.35e-08,1
"3",30,1,"conf_218",9000,1,9e-10,1
"4",30,1,"conf_218",15000,1,9e-10,1
"5",30,1,"conf_218",30000,1,9e-10,1
"6",30,1,"conf_218",45000,1,9e-10,1
"7",30,1,"conf_218",1500,2,0.0008302406,1
"8",30,1,"conf_218",3000,2,5.4e-09,1
"9",30,1,"conf_218",9000,2,8e-10,1
"10",30,1,"conf_218",15000,2,8e-10,1
"11",30,1,"conf_218",30000,2,8e-10,1
"12",30,1,"conf_218",45000,2,8e-10,1
"13",30,1,"conf_218",1500,3,0.0007973713,1
"14",30,1,"conf_218",3000,3,9.3e-09,1
"15",30,1,"conf_218",9000,3,6e-10,1
"16",30,1,"conf_218",15000,3,6e-10,1
"17",30,1,"conf_218",30000,3,6e-10,1
"18",30,1,"conf_218",45000,3,6e-10,1
"19",30,1,"conf_218",1500,4,0.0014283253,1
"20",30,1,"conf_218",3000,4,9e-09,1
"21",30,1,"conf_218",9000,4,9e-10,1
"22",30,1,"conf_218",15000,4,9e-10,1
"23",30,1,"conf_218",30000,4,9e-10,1
"24",30,1,"conf_218",45000,4,9e-10,1
"25",30,1,"conf_218",1500,5,0.0009437211,1
"26",30,1,"conf_218",3000,5,1.47e-08,1
"27",30,1,"conf_218",9000,5,9e-10,1
"28",30,1,"conf_218",15000,5,9e-10,1
"29",30,1,"conf_218",30000,5,9e-10,1
"30",30,1,"conf_218",45000,5,9e-10,1
"31",30,1,"conf_218",1500,6,0.0037813461,1
"32",30,1,"conf_218",3000,6,3.06e-08,1
"33",30,1,"conf_218",9000,6,9e-10,1
"34",30,1,"conf_218",15000,6,9e-10,1
"35",30,1,"conf_218",30000,6,9e-10,1
"36",30,1,"conf_218",45000,6,9e-10,1
"37",30,1,"conf_218",1500,7,0.0014683316,1
"38",30,1,"conf_218",3000,7,2.62e-08,1
"39",30,1,"conf_218",9000,7,9e-10,1
"40",30,1,"conf_218",15000,7,9e-10,1
"41",30,1,"conf_218",30000,7,9e-10,1
"42",30,1,"conf_218",45000,7,9e-10,1
"43",30,1,"conf_218",1500,8,0.0020970703,1
"44",30,1,"conf_218",3000,8,2.25e-08,1
"45",30,1,"conf_218",9000,8,9e-10,1
"46",30,1,"conf_218",15000,8,9e-10,1
"47",30,1,"conf_218",30000,8,9e-10,1
"48",30,1,"conf_218",45000,8,9e-10,1
"49",30,1,"conf_218",1500,9,0.001163485,1
"50",30,1,"conf_218",3000,9,1.08e-08,1
"51",30,1,"conf_218",9000,9,9e-10,1
"52",30,1,"conf_218",15000,9,9e-10,1
"53",30,1,"conf_218",30000,9,9e-10,1
"54",30,1,"conf_218",45000,9,9e-10,1
"55",30,1,"conf_218",1500,10,0.0024136631,1
"56",30,1,"conf_218",3000,10,1.99e-08,1
"57",30,1,"conf_218",9000,10,9e-10,1
"58",30,1,"conf_218",15000,10,9e-10,1
"59",30,1,"conf_218",30000,10,9e-10,1
"60",30,1,"conf_218",45000,10,9e-10,1
"61",30,1,"conf_218",1500,11,0.0010714243,5
"62",30,1,"conf_218",3000,11,7.8e-09,5
"63",30,1,"conf_218",9000,11,1e-09,5
"64",30,1,"conf_218",15000,11,1e-09,5
"65",30,1,"conf_218",30000,11,1e-09,5
"66",30,1,"conf_218",45000,11,1e-09,5
"67",30,1,"conf_218",1500,12,0.0006623217,5
"68",30,1,"conf_218",3000,12,1.16e-08,5
"69",30,1,"conf_218",9000,12,9e-10,5
"70",30,1,"conf_218",15000,12,9e-10,5
"71",30,1,"conf_218",30000,12,9e-10,5
"72",30,1,"conf_218",45000,12,9e-10,5
"73",30,1,"conf_218",1500,13,0.0017784429,5
"74",30,1,"conf_218",3000,13,1.2e-08,5
"75",30,1,"conf_218",9000,13,8e-10,5
"76",30,1,"conf_218",15000,13,8e-10,5
"77",30,1,"conf_218",30000,13,8e-10,5
"78",30,1,"conf_218",45000,13,8e-10,5
"79",30,1,"conf_218",1500,14,0.0008108944,5
"80",30,1,"conf_218",3000,14,1.01e-08,5
"81",30,1,"conf_218",9000,14,8e-10,5
"82",30,1,"conf_218",15000,14,8e-10,5
"83",30,1,"conf_218",30000,14,8e-10,5
"84",30,1,"conf_218",45000,14,8e-10,5
"85",30,1,"conf_218",1500,15,0.0012767008,5
"86",30,1,"conf_218",3000,15,2.91e-08,5
"87",30,1,"conf_218",9000,15,1e-09,5
"88",30,1,"conf_218",15000,15,1e-09,5
"89",30,1,"conf_218",30000,15,1e-09,5
"90",30,1,"conf_218",45000,15,1e-09,5
"91",30,1,"conf_218",1500,16,0.0018650728,5
"92",30,1,"conf_218",3000,16,8.7e-09,5
"93",30,1,"conf_218",9000,16,8e-10,5
"94",30,1,"conf_218",15000,16,8e-10,5
"95",30,1,"conf_218",30000,16,8e-10,5
"96",30,1,"conf_218",45000,16,8e-10,5
"97",30,1,"conf_218",1500,17,0.0018931869,5
"98",30,1,"conf_218",3000,17,3.98e-08,5
"99",30,1,"conf_218",9000,17,8e-10,5
"100",30,1,"conf_218",15000,17,8e-10,5
"101",30,1,"conf_218",30000,17,8e-10,5
"102",30,1,"conf_218",45000,17,8e-10,5
"103",30,1,"conf_218",1500,18,0.001021004,5
"104",30,1,"conf_218",3000,18,2.28e-08,5
"105",30,1,"conf_218",9000,18,1e-09,5
"106",30,1,"conf_218",15000,18,1e-09,5
"107",30,1,"conf_218",30000,18,1e-09,5
"108",30,1,"conf_218",45000,18,1e-09,5
"109",30,1,"conf_218",1500,19,0.0012728682,5
"110",30,1,"conf_218",3000,19,1.55e-08,5
"111",30,1,"conf_218",9000,19,9e-10,5
"112",30,1,"conf_218",15000,19,9e-10,5
"113",30,1,"conf_218",30000,19,9e-10,5
"114",30,1,"conf_218",45000,19,9e-10,5
"115",30,1,"conf_218",1500,20,0.0013546417,5
"116",30,1,"conf_218",3000,20,5.7e-09,5
"117",30,1,"conf_218",9000,20,8e-10,5
"118",30,1,"conf_218",15000,20,8e-10,5
"119",30,1,"conf_218",30000,20,8e-10,5
"120",30,1,"conf_218",45000,20,8e-10,5
"121",30,1,"conf_218",1500,21,0.0008004214,3
"122",30,1,"conf_218",3000,21,9.3e-09,3
"123",30,1,"conf_218",9000,21,1e-09,3
"124",30,1,"conf_218",15000,21,1e-09,3
"125",30,1,"conf_218",30000,21,1e-09,3
"126",30,1,"conf_218",45000,21,1e-09,3
"127",30,1,"conf_218",1500,22,0.0023594209,3
"128",30,1,"conf_218",3000,22,1.8e-08,3
"129",30,1,"conf_218",9000,22,1e-09,3
"130",30,1,"conf_218",15000,22,1e-09,3
"131",30,1,"conf_218",30000,22,1e-09,3
"132",30,1,"conf_218",45000,22,1e-09,3
"133",30,1,"conf_218",1500,23,0.0016951481,3
"134",30,1,"conf_218",3000,23,2.26e-08,3
"135",30,1,"conf_218",9000,23,1e-09,3
"136",30,1,"conf_218",15000,23,1e-09,3
"137",30,1,"conf_218",30000,23,1e-09,3
"138",30,1,"conf_218",45000,23,1e-09,3
"139",30,1,"conf_218",1500,24,0.0020802146,3
"140",30,1,"conf_218",3000,24,2.03e-08,3
"141",30,1,"conf_218",9000,24,1e-09,3
"142",30,1,"conf_218",15000,24,1e-09,3
"143",30,1,"conf_218",30000,24,1e-09,3
"144",30,1,"conf_218",45000,24,1e-09,3
"145",30,1,"conf_218",1500,25,0.0018037793,3
"146",30,1,"conf_218",3000,25,4.64e-08,3
"147",30,1,"conf_218",9000,25,7e-10,3
"148",30,1,"conf_218",15000,25,7e-10,3
"149",30,1,"conf_218",30000,25,7e-10,3
"150",30,1,"conf_218",45000,25,7e-10,3
"151",30,1,"conf_218",1500,26,0.001762601,3
"152",30,1,"conf_218",3000,26,1.08e-08,3
"153",30,1,"conf_218",9000,26,1e-09,3
"154",30,1,"conf_218",15000,26,1e-09,3
"155",30,1,"conf_218",30000,26,1e-09,3
"156",30,1,"conf_218",45000,26,1e-09,3
"157",30,1,"conf_218",1500,27,0.00226988,3
"158",30,1,"conf_218",3000,27,2.12e-08,3
"159",30,1,"conf_218",9000,27,9e-10,3
"160",30,1,"conf_218",15000,27,9e-10,3
"161",30,1,"conf_218",30000,27,9e-10,3
"162",30,1,"conf_218",45000,27,9e-10,3
"163",30,1,"conf_218",1500,28,0.0009852166,3
"164",30,1,"conf_218",3000,28,6.7e-09,3
"165",30,1,"conf_218",9000,28,9e-10,3
"166",30,1,"conf_218",15000,28,9e-10,3
"167",30,1,"conf_218",30000,28,9e-10,3
"168",30,1,"conf_218",45000,28,9e-10,3
"169",30,1,"conf_218",1500,29,0.0020965637,3
"170",30,1,"conf_218",3000,29,6.8e-09,3
"171",30,1,"conf_218",9000,29,1e-09,3
"172",30,1,"conf_218",15000,29,1e-09,3
"173",30,1,"conf_218",30000,29,1e-09,3
"174",30,1,"conf_218",45000,29,1e-09,3
"175",30,1,"conf_218",1500,30,0.0013336654,3
"176",30,1,"conf_218",3000,30,1.84e-08,3
"177",30,1,"conf_218",9000,30,9e-10,3
"178",30,1,"conf_218",15000,30,9e-10,3
"179",30,1,"conf_218",30000,30,9e-10,3
"180",30,1,"conf_218",45000,30,9e-10,3
"181",30,1,"conf_218",1500,31,0.0025371262,2
"182",30,1,"conf_218",3000,31,1.78e-08,2
"183",30,1,"conf_218",9000,31,7e-10,2
"184",30,1,"conf_218",15000,31,7e-10,2
"185",30,1,"conf_218",30000,31,7e-10,2
"186",30,1,"conf_218",45000,31,7e-10,2
"187",30,1,"conf_218",1500,32,0.0010616026,2
"188",30,1,"conf_218",3000,32,2.3e-08,2
"189",30,1,"conf_218",9000,32,8e-10,2
"190",30,1,"conf_218",15000,32,8e-10,2
"191",30,1,"conf_218",30000,32,8e-10,2
"192",30,1,"conf_218",45000,32,8e-10,2
"193",30,1,"conf_218",1500,33,0.0018152555,2
"194",30,1,"conf_218",3000,33,2.75e-08,2
"195",30,1,"conf_218",9000,33,9e-10,2
