"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",5,1,"conf_264",250,1,0.0072306736,1
"2",5,1,"conf_264",500,1,1.7468e-06,1
"3",5,1,"conf_264",1500,1,6e-10,1
"4",5,1,"conf_264",2500,1,6e-10,1
"5",5,1,"conf_264",5000,1,6e-10,1
"6",5,1,"conf_264",7500,1,6e-10,1
"7",5,1,"conf_264",250,2,0.0072306736,1
"8",5,1,"conf_264",500,2,1.7468e-06,1
"9",5,1,"conf_264",1500,2,6e-10,1
"10",5,1,"conf_264",2500,2,6e-10,1
"11",5,1,"conf_264",5000,2,6e-10,1
"12",5,1,"conf_264",7500,2,6e-10,1
"13",5,1,"conf_264",250,3,0.0072306736,1
"14",5,1,"conf_264",500,3,1.7468e-06,1
"15",5,1,"conf_264",1500,3,6e-10,1
"16",5,1,"conf_264",2500,3,6e-10,1
"17",5,1,"conf_264",5000,3,6e-10,1
"18",5,1,"conf_264",7500,3,6e-10,1
"19",5,1,"conf_264",250,4,0.0072306736,1
"20",5,1,"conf_264",500,4,1.7468e-06,1
"21",5,1,"conf_264",1500,4,6e-10,1
"22",5,1,"conf_264",2500,4,6e-10,1
"23",5,1,"conf_264",5000,4,6e-10,1
"24",5,1,"conf_264",7500,4,6e-10,1
"25",5,1,"conf_264",250,5,0.0072306736,1
"26",5,1,"conf_264",500,5,1.7468e-06,1
"27",5,1,"conf_264",1500,5,6e-10,1
"28",5,1,"conf_264",2500,5,6e-10,1
"29",5,1,"conf_264",5000,5,6e-10,1
"30",5,1,"conf_264",7500,5,6e-10,1
"31",5,1,"conf_264",250,6,0.0072306736,1
"32",5,1,"conf_264",500,6,1.7468e-06,1
"33",5,1,"conf_264",1500,6,6e-10,1
"34",5,1,"conf_264",2500,6,6e-10,1
"35",5,1,"conf_264",5000,6,6e-10,1
"36",5,1,"conf_264",7500,6,6e-10,1
"37",5,1,"conf_264",250,7,0.0072306736,1
"38",5,1,"conf_264",500,7,1.7468e-06,1
"39",5,1,"conf_264",1500,7,6e-10,1
"40",5,1,"conf_264",2500,7,6e-10,1
"41",5,1,"conf_264",5000,7,6e-10,1
"42",5,1,"conf_264",7500,7,6e-10,1
"43",5,1,"conf_264",250,8,0.0072306736,1
"44",5,1,"conf_264",500,8,1.7468e-06,1
"45",5,1,"conf_264",1500,8,6e-10,1
"46",5,1,"conf_264",2500,8,6e-10,1
"47",5,1,"conf_264",5000,8,6e-10,1
"48",5,1,"conf_264",7500,8,6e-10,1
"49",5,1,"conf_264",250,9,0.0072306736,1
"50",5,1,"conf_264",500,9,1.7468e-06,1
"51",5,1,"conf_264",1500,9,6e-10,1
"52",5,1,"conf_264",2500,9,6e-10,1
"53",5,1,"conf_264",5000,9,6e-10,1
"54",5,1,"conf_264",7500,9,6e-10,1
"55",5,1,"conf_264",250,10,0.0072306736,1
"56",5,1,"conf_264",500,10,1.7468e-06,1
"57",5,1,"conf_264",1500,10,6e-10,1
"58",5,1,"conf_264",2500,10,6e-10,1
"59",5,1,"conf_264",5000,10,6e-10,1
