"","DIM","funcId","ID","runtime","run","f(x)","instance"
"1",5,1,"conf_110",250,1,0.0009832344,1
"2",5,1,"conf_110",500,1,6.63e-08,1
"3",5,1,"conf_110",1500,1,4e-10,1
"4",5,1,"conf_110",2500,1,4e-10,1
"5",5,1,"conf_110",5000,1,4e-10,1
"6",5,1,"conf_110",7500,1,4e-10,1
"7",5,1,"conf_110",250,2,0.0001918177,1
"8",5,1,"conf_110",500,2,1.51e-08,1
"9",5,1,"conf_110",1500,2,4e-10,1
"10",5,1,"conf_110",2500,2,4e-10,1
"11",5,1,"conf_110",5000,2,4e-10,1
"12",5,1,"conf_110",7500,2,4e-10,1
"13",5,1,"conf_110",250,3,0.0005718084,1
"14",5,1,"conf_110",500,3,7.89e-08,1
"15",5,1,"conf_110",1500,3,6e-10,1
"16",5,1,"conf_110",2500,3,6e-10,1
"17",5,1,"conf_110",5000,3,6e-10,1
"18",5,1,"conf_110",7500,3,6e-10,1
"19",5,1,"conf_110",250,4,0.0003005184,1
"20",5,1,"conf_110",500,4,2.6e-09,1
"21",5,1,"conf_110",1500,4,6e-10,1
"22",5,1,"conf_110",2500,4,6e-10,1
"23",5,1,"conf_110",5000,4,6e-10,1
"24",5,1,"conf_110",7500,4,6e-10,1
"25",5,1,"conf_110",250,5,0.0008198911,1
"26",5,1,"conf_110",500,5,1.25e-08,1
"27",5,1,"conf_110",1500,5,6e-10,1
"28",5,1,"conf_110",2500,5,6e-10,1
"29",5,1,"conf_110",5000,5,6e-10,1
"30",5,1,"conf_110",7500,5,6e-10,1
"31",5,1,"conf_110",250,6,0.0003367872,1
"32",5,1,"conf_110",500,6,2.96e-08,1
"33",5,1,"conf_110",1500,6,8e-10,1
"34",5,1,"conf_110",2500,6,8e-10,1
"35",5,1,"conf_110",5000,6,8e-10,1
"36",5,1,"conf_110",7500,6,8e-10,1
"37",5,1,"conf_110",250,7,0.0001044999,1
"38",5,1,"conf_110",500,7,1.84e-08,1
"39",5,1,"conf_110",1500,7,2e-10,1
"40",5,1,"conf_110",2500,7,2e-10,1
"41",5,1,"conf_110",5000,7,2e-10,1
"42",5,1,"conf_110",7500,7,2e-10,1
"43",5,1,"conf_110",250,8,0.0002256282,1
"44",5,1,"conf_110",500,8,5.2e-09,1
"45",5,1,"conf_110",1500,8,9e-10,1
"46",5,1,"conf_110",2500,8,9e-10,1
"47",5,1,"conf_110",5000,8,9e-10,1
"48",5,1,"conf_110",7500,8,9e-10,1
"49",5,1,"conf_110",250,9,0.0008775578,1
"50",5,1,"conf_110",500,9,9.2e-09,1
"51",5,1,"conf_110",1500,9,6e-10,1
"52",5,1,"conf_110",2500,9,6e-10,1
"53",5,1,"conf_110",5000,9,6e-10,1
"54",5,1,"conf_110",7500,9,6e-10,1
"55",5,1,"conf_110",250,10,0.0002667395,1
"56",5,1,"conf_110",500,10,1.4e-09,1
"57",5,1,"conf_110",1500,10,6e-10,1
"58",5,1,"conf_110",2500,10,6e-10,1
"59",5,1,"conf_110",5000,10,6e-10,1
"60",5,1,"conf_110",7500,10,6e-10,1
"61",5,1,"conf_110",250,11,0.0013444544,4
"62",5,1,"conf_110",500,11,1.39e-08,4
"63",5,1,"conf_110",1500,11,9e-10,4
"64",5,1,"conf_110",2500,11,9e-10,4
